SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,swathtrans,swath_ANTSOL,swath_ANTXAN,swath_APLCAL,swath_APOCAL,swath_APOPAR,swath_BALNUB,swath_CANSPP,swath_CENCOR,swath_COSCOS,swath_CRAGIG,swath_CRIALB,swath_CRYSTE,swath_DERIMB,swath_EISARBADSUB,swath_HALCOR,swath_HALKAM,swath_HALRUF,swath_HALWAL,swath_KELKEL,swath_LAMFAR,swath_LAMSETADSUB,swath_LEPCHI,swath_LOXGRA,swath_LOXSCY,swath_LYTPIC,swath_MACSTIPES,swath_MEDAEQ,swath_MEGCRE,swath_MEGUND,swath_MESFRAAD,swath_METSPP,swath_MURCAL,swath_MURFRU,swath_NEOSPA,swath_NERLUE,swath_ORTKOE,swath_PACFIM,swath_PANINT,swath_PATMIN,swath_PISBRE,swath_PISGIG,swath_PISOCH,swath_POMGIB,swath_PTECALADSUB,swath_PUGFOL,swath_PUGPRO,swath_PUGRIC,swath_PYCHEL,swath_STEOSMAD,swath_STRPURAD,swath_STYMON,swath_TETCAL,swath_URTPIS,swath_URTSPP,swath_LAMSPP,swath_EISARBAD,swath_EUGRUB,swath_HENLEV,swath_LAMSETAD,swath_LINCOL,swath_OCTOPUS,swath_PTECALAD,swath_TEGREG,swath_URTCOR,swath_URTCRA,swath_URTMCP,swath_URTCOLMCP,swath_CERFOL,swath_CUCMIN,swath_PLEGAR,swath_STYCAL,swath_MESFRAREC,swath_STRPURREC,swath_TEST
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2009,6,22.16667,0,4.666667,0,60,0,0,3.166667,0,5.166667,0,0,0,4.833333,0,0,0,0,0,0,0,30.16667,0.166667,0,0,0.666667,0,4.166667,1.833333,97,0,0,0,0.833333,0,0,1.833333,1.333333,13.33333,0,5.333333,0.333333,0,0,0,0,0,0,1.666667,926,0,2.166667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2010,6,10.66667,0,5,0,49.16667,0,0,8.166667,0,2.833333,0,0,0,42.83333,0,0,0,0,2.666667,0,0,37,0,0,0.333333,15,0,1.166667,0.166667,101.1667,0,0.333333,0,0,0,0,6.333333,0.833333,21.83333,0,4.333333,4.333333,0.666667,0,0,0,0,0,3,1147.5,0,2.333333,0,3.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2011,6,51.16667,0,1.833333,0,42,0,0,0.166667,0,2.5,0.333333,0,0,91.16667,0,0,0,0,0.5,0,0,28.33333,0,0.5,0.333333,174,0,2.5,1.166667,121.3333,0,0.5,0,1,0,0,20.66667,2.666667,36.16667,0,4.5,2.666667,0,0,0,0,0,0,1.333333,602,0,3.833333,0,0,0,0,0,0,0,2.333333,0,0,0,0,0,0,3.166667,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2012,6,14.33333,0,0.333333,0,46.83333,0.166667,0,0.166667,0,2.166667,0,0,0,71.5,0,0,0,0,0,0.666667,0,24.5,0,0,0,223.6667,0,1.166667,1.166667,167.5,0,0.333333,0,0.333333,0,0,12.33333,1.166667,48.66667,0,5.666667,0.5,0,1,0,0,0,0,5.833333,529.8333,0,4.166667,0,0,0,0,0,0,0,2.833333,0,0,0,0,0,0,4,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2013,6,33.33333,0,0,0,14,0,0,0.166667,0,1.833333,0,0,0,126.3333,0,0,0,0,0.166667,0,0,30.5,0,0.166667,0,170,0,0.833333,0,163,0,0.166667,0,0,0,0,21.16667,2.833333,8.166667,0,3.833333,1.5,0,0,0,0,0,0,1.333333,1081.5,0,2.166667,0,0,0,0,0,0.833333,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2014,6,8.333333,0,0,0,42.5,0,0,4.166667,0,2.833333,0,0,0,127.8333,0,0,0,0,0.666667,0,0,36.83333,0,1,0.166667,283.5,0,0.333333,1.166667,179.1667,0,1,0.166667,0.666667,0,0,27.16667,0.833333,7.833333,0,0.666667,0,0.166667,1,0,0,0,0,6.166667,399.1667,0,4.333333,0,0,0,0,0,0,0,3.666667,0.166667,0,0,0,0,0,3.333333,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2015,6,80.5,0,0,0,15.83333,0.166667,0,5.5,0,1.166667,0,0,0,221.1667,0,0,0,0,0,0,0,9.666667,0,0,0,172.1667,0,0,1,71.16667,0,0,0,0.166667,0,0,2.166667,1.333333,0.166667,0,0.166667,0,0,0,0,0,0,0,12.66667,135.8333,0,0.5,0,0,0,0,0,0.166667,0,1,0,0,0.166667,0,0,0,0.5,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2016,6,3.333333,0,0,0,23.33333,0,0,10.33333,0,0.833333,0.166667,0,0,133.8333,0,0,0,0,0.333333,0,0,14.16667,0,0.166667,0,22.33333,0,0,2.333333,20.33333,0,0.333333,0,0.5,0,0,3,3.333333,0.166667,0,0,0,0,0,0,0,0,0,4.5,8.5,0,1.166667,0,0,0,26.66667,0,0,0,2,0.333333,0,0.166667,0,0,0,2.166667,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2017,6,0.5,0,0,0,24.66667,0,0,6.666667,0,0.5,0,0,0,190.1667,0,0,0,0,0.833333,0,0,10,0,2,0.5,171.5,0,0.166667,1.833333,30.16667,0,0,0,0.333333,0,0,2.5,4.333333,1,0,0,0,0,0,0,0,0,0,19,12.83333,0,1.166667,0,0,0,14.16667,0,0,0,0.5,0,0,0,0,0,0,1.166667,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2018,6,0.166667,0,0,0,33.66667,0.166667,0,11.16667,0,5.833333,0,0,0,115.8333,0.166667,0,0,0,1.5,0,0,15,0,0.166667,0,290.5,0,0,7.333333,34.5,0,0.166667,0,0.166667,0,0,2.5,2.5,0.333333,0,0,0,0,0,0,0,0,0,7.166667,30.16667,0,0.166667,0,0,0,28.16667,0,0,0,3,0.333333,0,0.333333,0,0,0,0.5,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2019,6,0,0,0.333333,0,34.5,0.666667,0,12.16667,0,2.833333,0,0,0,80.16667,0,0,0,0,0.833333,0,0,7.666667,0,0.5,0,195,0,0,3.5,15,0,0,0,0.333333,0,0,0.666667,1.5,0.333333,0,0,0,0,0,0,0.166667,0,0,2.166667,14.83333,0,0.333333,0,0,0,21.33333,0,0,0,2.666667,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2020,6,0,0,0,0,18.83333,0,0,9.5,0,2.333333,0,0,0,46.5,0,0,0,0,0.833333,0,0,13.33333,0,0,0,274,0,0,6.166667,19.16667,0,1.5,0,0.166667,0,0,1.5,2.166667,1,0,0,0,0,0,0,0,0,0,0.666667,22.5,0,0.166667,0,0,0,20.33333,0,0,0,0.333333,0.166667,0,0.166667,0,0,0.5,0,0,0,0,0,0,0,0
SCI_CAVERN_POINT_E,34.0543,-119.5669,Scorpion SMR,SMR,MPA,SCSR,2003,2021,6,0.166667,0,0,0,27,0,0,4.5,0,0.5,0,0,0,39.5,0.5,0,0,0,3.5,0,0,34.16667,0,0.166667,0,69.16667,0,0,26.83333,28.83333,0,6,0.166667,1.333333,0,0,2.666667,5.5,9.166667,0,0,0,0,0,0,0,0,0,4.333333,22.16667,0,0,0,0,0,7.666667,0,0,0,3,0,0,2.833333,0,0,2.5,0,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2007,6,16.33333,0,1,0,26.83333,0,0,0,0,5.5,0,0,0,4.333333,0,0,0,0,2.833333,2.5,0,17.66667,0.166667,0.166667,16,6.333333,0,1.333333,0.666667,109.3333,0,0.333333,0,0.166667,0,0,84.5,0.166667,8.333333,0,1.833333,2,0,0,0,0,0,0,0,347.5,0,0.333333,0,1.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2009,6,8.5,0,3.833333,0,50,0,0,0.5,0,7,0,0,0,15.83333,0,0,0,0,0.5,0.5,0,4.833333,0,0.166667,0,65.16667,0,11.66667,8.5,211.6667,0,0,0,0,0,0,9,0.666667,2.833333,0,2.5,0.5,0,0,0,0,0,0,1.666667,1885.5,0,0.666667,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2010,6,19.83333,0,1.166667,0,31,0,0,1.166667,0,3,0,0,0,41.83333,0,0,0,0,2.666667,0,0,11.16667,0,0,0,351,0,2.833333,4.666667,280.8333,0,0.333333,0,0.166667,0,0,35.83333,1,11.5,0,3.5,4.833333,0.333333,0,0,0,0,0,8.833333,513.5,0,3.166667,0,1.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2011,6,33.66667,0,5.666667,0,34.33333,0.166667,0,0.833333,0,4.5,0,0,0,46,0,0,0,0,0.833333,0.666667,0,4,0,1.5,0.333333,149.3333,0,8.166667,6.666667,187,0,0,0,0.833333,0,0,45.33333,0.666667,28.16667,0,5.666667,3,0,0,0,0,0,0,2.333333,748.5,0.333333,1.833333,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,1.833333,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2012,6,6,0,0,0,43,0.333333,0,0.333333,0,1.333333,0,0,0,41.5,0,0,0,0,0.833333,0,0,2.833333,0.166667,0.333333,3.666667,154.1667,0,1.5,10.66667,124.5,0,0,0,0,0,0,17.5,0.833333,50.66667,0,4.666667,1.833333,1,0,0,0,0,0,0.5,687.1667,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2013,6,2.833333,0,1.166667,0,41.16667,0.166667,0.333333,1.666667,0,0.833333,0.333333,0,0,15.83333,0,0,0,0,0.166667,1.166667,0,9.166667,0,0,0,34.16667,0,6.166667,0,79.16667,0,0,0.333333,0.166667,0,0,99.83333,1.833333,3.666667,0,2.166667,0.666667,0,0,0,0,0,0,6.5,835,0,2.166667,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0.833333,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2014,6,47.5,0,5.5,0,64.33333,0.166667,0,0.666667,0,1.833333,0.166667,0,0,88.83333,0,0,0,0,2.333333,0.166667,0,8.5,0,1.166667,0,94.83333,0,0.166667,2,159,0,0,0,0.333333,0,0,9.666667,1,10,0,0,0,0.333333,0,0,0,0,0,2.833333,724.6667,0,2.333333,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2015,6,11.33333,0,0.333333,0,26.33333,0,0,10,0,6.833333,0,0,0,135,0,0,0,0,0.666667,0.5,0,0.666667,0,0,0,324.5,0,0,1.333333,74,0,0,0,0.166667,0,0,6.833333,0.5,0.5,0,0.166667,0,0,0,0,0,0,0,4,39.66667,0,0.166667,0,0,0,0,0,0,0,0,0.166667,0,1.5,0,0,0,0.5,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2016,6,9.5,0,0.833333,0,43,0,0,29.83333,0,1.166667,0.166667,0,0,60.16667,0,0,0,0,1.166667,0.666667,0,1.166667,0,0,0,14.16667,0,0,20.16667,20.66667,0,0,0,1.333333,0,0,5.333333,2.5,0.333333,0,0,0,0,7.166667,0,0,0,0,1.333333,25.5,0,0.5,0,0,0,7,0,0,0,0,0,0,2,0,0,0,1.666667,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2017,6,0.166667,0,0.166667,0,30.33333,0,0,21.33333,0,0.833333,0,0,0,52.5,0,0,0,0,1.666667,0.5,0,1.666667,0,1.833333,0.5,412.1667,0,0,23.16667,18.5,0,0,0,0,0,0,8.666667,1.333333,0.166667,0,0,0,0,0,0,0,0,0,4.833333,22.5,0,0.166667,0,0,0,3.333333,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2018,6,1.166667,0,0,0,39.83333,0,0,6,0,2.333333,0,0,0,18.16667,0,0,0,0,1.666667,0,0,2.666667,0,0,0.166667,389,0,0,18.33333,38.66667,0,0,0,0.333333,0,0,6.833333,4.5,1.5,0,0,0,0,0,0,0,0,0,5.166667,62.5,0,0.333333,0,0,0,2,0,0,0,0,0.333333,0,0.5,0,0,0,0.333333,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2019,6,0.333333,0,0,0,21.16667,0.166667,0,9.833333,0,2.5,0,0,0,57.83333,0,0,0,0,1.5,4.833333,0,3.666667,0,0.166667,0,445.6667,0,0,8.833333,12.5,0,0.166667,0,0.166667,0,0,0.833333,1.333333,0.166667,0,0,0,0,0,0,0,0,0,26.5,8.333333,0,0.333333,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2020,6,0.666667,0,0,0,19.16667,0,0,11.16667,0,4.5,0.166667,0,0,37.5,0.166667,0,0,0,2.666667,0,0,0.833333,0,0.166667,0,382.5,0,0,22.16667,32.66667,0,0.166667,0,0.166667,0,0,0,2.666667,0.333333,0,0,0,0,0,0,0,0,0,0.333333,21.33333,0,0.166667,0,0,0,11.5,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
SCI_CAVERN_POINT_W,34.0528,-119.5713,Scorpion SMR,SMR,MPA,SCSR,2003,2021,6,0.833333,0,0,0,39.5,0.166667,0,2.5,0,7.5,0,0,0,26.66667,0.166667,0,0,0,8.333333,26,0,3.833333,0,0,0,580.3333,0,0,21,39.83333,0,0.833333,0,2.166667,0,0,4.666667,6.166667,2.333333,0,0.166667,0,0,0,0,0,0,0,0.5,35.16667,0,0,0,0,0,7.166667,0,0,0,0,0.333333,0,4.166667,0,0,0.333333,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2004,6,6.666667,0,4.833333,0,25.33333,0,0,3.166667,0,0.666667,0,0,0,3.666667,0,0,0,0,0.666667,0,0,39.5,0,0,0.166667,0,0,4.166667,8.5,50.33333,0,1.666667,1,0.166667,0,0,6.666667,0,34.5,0,5.833333,0,1.166667,0,0,0,0,0.333333,2.333333,760.5,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2005,6,20,0,2.333333,0,14.66667,0,0,3.333333,0,2,0,0,0,0.333333,0,0,0,0,0.333333,0,0,41.66667,0,0,0.166667,0,0,6.333333,3.833333,49.83333,0,0.833333,0,0.333333,0,0,6.333333,0,16.83333,0,6,0.166667,1,0,0,0,0,0.166667,2,736,0,0.666667,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2006,6,18.66667,0,2.833333,0,11.66667,0,0,2.833333,0,9.333333,0,0,0,0.5,0,0,0,0,1.833333,0,0,36.66667,0,0,0.166667,0,0,10.33333,3.333333,61.66667,0,6,0,0.166667,0,0,4.666667,0.166667,23.5,0,4.666667,0,0,0,0,0,0,0.166667,3.5,1100.5,0,0.333333,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2007,6,15,0,5.5,0,21.83333,0,0,1.166667,0,1.333333,0,0,0,0.166667,0,0,0,0,0.333333,0.166667,0,32.33333,0,0.166667,0.333333,0,0,15.16667,1.5,70.33333,0,3.333333,0.5,1.666667,0,0,9.833333,0,14.83333,0,5.666667,0,0,0,0,0,0,0.166667,1.666667,1212.333,0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2008,6,72.33333,0,1.833333,0.833333,17.16667,0,0,0.666667,0,1.166667,0.166667,0,0,0.166667,0,0,0,0,0.5,0,0,47.33333,0,0,0,0,0,11.33333,0.333333,88.83333,0,2,0,0.166667,0,0,18.83333,0,30.33333,0,6.5,1.666667,0.166667,0,0,0,0,0.833333,0.666667,963.1667,0,1.5,0,1.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2009,6,19.83333,0,2.666667,0.333333,12.16667,0,0,0.666667,0,0.833333,0,0,0,0.5,0,0,0,0,0.166667,0,0,38.66667,0,0,0,0,0,21.16667,1.833333,107.1667,0,2.5,0.333333,0.166667,0,0,3,0.166667,29,0,9.333333,1.166667,0,0,0,0,0,0.166667,0.5,1067.833,0,2.333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2010,6,25.83333,0,0.333333,0.833333,14.33333,0.166667,0,1.5,0,0.833333,0,0,0.166667,0.833333,0,0,0,0,0.5,0,0,31.5,0,0.333333,0,0,0,19,0.833333,92.5,0,1.833333,0.166667,0.166667,0,0,20.16667,0,34.5,0,6.333333,5.166667,0,0,0,0,0,0.833333,1,833.5,0,3.666667,0,2.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2011,6,185.5,0,6.5,0.5,12,2.166667,0.166667,0.666667,0,1.333333,0,0,0.333333,0,0,0,0,0,0.5,0,0,31.66667,0,0.333333,0,0,0,21,0.5,141.8333,0,2,0.166667,1.166667,0,0,18.5,0.166667,58.16667,0,16,6.166667,0,0,0,0,0,0.666667,0,1428.5,0,4.833333,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2012,6,90.16667,0.333333,3.333333,0,5.666667,0.833333,0,0,0,0.333333,0,0,0,0,0,0,0,0,0.5,0,0,26.83333,0.333333,0.5,0,0,0,19.5,0.666667,137,0,3.166667,0,0.333333,0,0,8.666667,0.166667,50.83333,0,14.66667,6,0,0,0,0,0,1.666667,0,686,0,2.333333,0,0,0,0,0,0.166667,0,0.166667,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2013,6,116.3333,0,0.5,0,0.5,0.166667,0,0.166667,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0.666667,0.166667,0,0,15.5,0,200.3333,0,1.666667,27.33333,1.666667,0,0,22.5,0.5,16.66667,0,13,1.666667,0,0,0,0,0,0.666667,0,1267.167,0,4.833333,0,0,0,0,0,0.166667,0,0,0.166667,0,0,0,0,0,0.5,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2014,6,35.66667,0,2.5,0,4.333333,5.166667,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,22.66667,0,0.333333,0.833333,0,0,14.66667,0.333333,237.6667,0,1.333333,0,0.5,0,0,18.66667,0,6.833333,0,0,0,0,0,0,0,0,0,0,1418.167,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2015,6,26.33333,0,6,0,4.166667,0.333333,0,26.83333,0,2.333333,0,0,0,0.5,0,0,0,0,1,0,0,16.83333,0,0,0.166667,0,0,13.83333,9.5,140.1667,0,0.333333,0,5.5,0,0,11.83333,0,7.5,0,0,0,0.166667,0,0,0,0,0,0,589.1667,0,2.166667,0,0,0,0,0,0,0,0.5,0,0,1.666667,0,0,0,0.5,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2016,6,17.83333,0,6.333333,0,5.166667,0,0,34.16667,0,0.166667,0.166667,0,0,27.83333,0,0,0,0,0.5,0,0,39.5,0.166667,0,0.166667,0,0,12,29.66667,17,0,3.166667,0,2.5,0,0,18.33333,0,2.833333,0,0,0,0.833333,0,0,0,0,0,0.5,207.5,0,1,0,0,0,0,0,0.166667,0,0,0.333333,0,0.833333,0,0,0,2.5,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2017,6,48.33333,0,0.166667,0,8.333333,0,0,46.16667,0,0.833333,0,0,0,7.333333,0,0,0,0,2.666667,0,0,30.16667,0,1.333333,117,0,0,20.83333,68.66667,45.83333,0,4.666667,0,2.666667,0,0,8,0,8.166667,0,0.166667,0.5,0,0,0,0,0,0,2.333333,379.6667,0,0.333333,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0.833333,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2018,6,5.166667,0,0.5,0,1.333333,0,0,14.5,0,1.833333,0,0,0,4,0,0,0,0,1.833333,0,0,31,0,0.333333,37.16667,0,0,12.5,80.5,57,0,3.666667,0,0.833333,0,0,1.333333,0,7.833333,0,0.166667,0,0.666667,0,0,0,0,0,0.166667,699,0,0,0,0,0,0,0,0,0,0.166667,0.333333,0,1,0,0,0,0.333333,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2019,6,0.666667,0,5.333333,0,3.333333,0,0,15,0,2.166667,0,0,0,1.166667,0,0,0,0,5.666667,0,0,40.83333,0,0.5,16,0,0,0.5,80.33333,25.16667,0,4.833333,0.166667,2,0,0,5.333333,0,4.666667,0,0,0,0,0,0,0,0,0,4.5,655.8333,0,0,0,0,0,0,0,0.166667,0,0,0,0,0.666667,0,0,0,0.166667,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2020,6,5.5,0,2.833333,0,3.833333,0,0,20.66667,0,3.666667,0,0,0,0.166667,0,0,0,0,6.5,0,0,31.5,0,0,20.66667,0,0,0.333333,82.16667,16.16667,0,4,0,1.5,0,0,5.833333,0,16.33333,0,0.166667,0,0,0,0,0,0,0,1,618.1667,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_E,34.0449,-119.6014,Scorpion SMR,reference,reference,SCSR,0,2021,6,57.16667,0,0.166667,0,0.666667,0.166667,0,19,0,0.666667,0,0,0,0.166667,0,0,0,0,1.166667,0,0,23.83333,0,0,4.5,0,0,0,102,38.5,0,0.333333,0,0.5,0,0,5.333333,1,11.5,0,0,0,0,0,0,0,0.166667,0,0,1156.667,0,0.166667,0,0,0,0,0,0.333333,0,0.5,0,0,4.833333,0,0,0.5,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_W,34.0427,-119.604,Scorpion SMR,reference,reference,SCSR,0,2004,6,9.166667,0,3.666667,0,8.333333,0,0,0.833333,0,2.833333,0.166667,0,0,4.166667,0,0,0,0,0.333333,0,0,38,0,0,1.166667,0,0,1.666667,4.666667,65.33333,0,0.5,0,0.166667,0,0.166667,9.5,0.166667,25.66667,0,3.333333,0,2,0,0,0,0,0.833333,0.333333,1343.167,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_W,34.0427,-119.604,Scorpion SMR,reference,reference,SCSR,0,2005,6,0.5,0,3.833333,0,10.33333,0.166667,0,1.666667,0,0.5,0.166667,0,0,1.333333,0,0,0,0,0.333333,0,0,48.5,0,0,0.666667,0,0.166667,4.666667,1,45,0,1.166667,0,0.166667,0,0,9.166667,0,18.5,0,2.833333,0,0.833333,0,0,0,0,0.166667,0,981.6667,0,0.166667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_W,34.0427,-119.604,Scorpion SMR,reference,reference,SCSR,0,2006,6,10.33333,0,2.833333,0,9.833333,0,0,2.666667,0,19.83333,0.166667,0,0,0.5,0,0,0,0,1.666667,0,0,30.83333,0.166667,0,1.333333,0,0,5.166667,2.833333,156.5,0,0.333333,0.166667,0.5,0,0,3.166667,0,53.16667,0,4.333333,0,0.333333,0,0,0,0,1.333333,0,1711.333,0,0.333333,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_W,34.0427,-119.604,Scorpion SMR,reference,reference,SCSR,0,2007,6,37.5,0,2.333333,0.833333,12.16667,0,0,1,0,1.666667,0,0,0,10.66667,0,0,0,0,0.333333,0.166667,0,54.16667,0,0.333333,0.833333,0,0,7,2,182.5,0,0.833333,0,1.666667,0,0,7.166667,0,18.5,0,2.833333,0.833333,0,0,0,0,0,0.333333,0.333333,1494.833,0,0.333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_COCHE_POINT_W,34.0427,-119.604,Scorpion SMR,reference,reference,SCSR,0,2008,6,8.666667,0,0.666667,0.166667,9.166667,0,0,0.333333,0,0.666667,0,0,0.166667,1.833333,0,0,0,0,0.5,0,0,74.66667,0,0,0.166667,0,0,11.33333,1.333333,199,0.166667,1.5,0,0.666667,0,0,10,0,34.83333,0,4.5,1.166667,0.166667,0,0,0,0,0.833333,0,1428.667,0,3.833333,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
