SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,upctrans,upc_COVERAGLSTR,upc_COVERANEM,upc_COVERBARNAC,upc_COVERBARROC,upc_COVERBARSAN,upc_COVERBRANCH,upc_COVERBROWN,upc_COVERBRYO,upc_COVERBUSHY,upc_COVERCLAM,upc_COVERCOMTUN,upc_COVERCORCAL,upc_COVERCRUCOR,upc_COVERCUCSPP,upc_COVERCUPCOR,upc_COVERDEADHOLD,upc_COVERDESSPP,upc_COVERDIACAL,upc_COVERDICTYOTALES,upc_COVERDIOCHA,upc_COVEREGRMEN,upc_COVERENCRED,upc_COVERERECOR,upc_COVERGORGAD,upc_COVERGREEN,upc_COVERHYDROID,upc_COVERLACY,upc_COVERLAMHOLD,upc_COVERLEAFY,upc_COVERMACPYRHF,upc_COVERMUD,upc_COVEROCTOCORAL,upc_COVERPHRCAL,upc_COVERSALTRI,upc_COVERSCUM,upc_COVERSHELL,upc_COVERSOLTUN,upc_COVERSPONGE,upc_COVERSTEOSM,upc_COVERTHYSQU,upc_COVERTUBEMAT,upc_COVERTUBEWORM,upc_COVERTURF,upc_RELIEFFLATREL,upc_RELIEFHIREL,upc_RELIEFMODREL,upc_RELIEFSLTREL,upc_SUBSTRATEBEDRK,upc_SUBSTRATEBOULD,upc_SUBSTRATECOB,upc_SUBSTRATESAND,upc_SUPERLAYERUNDBRIT,upc_SUPERLAYERUNDDET,upc_SUPERLAYERUNDLAMFAR,upc_SUPERLAYERUNDPAC,upc_COVERSCSB99RED,upc_COVERSARHOR
IV_REEF_W,34.4047,-119.8763,Campus Point SMCA,SMCA (No-Take),MPA,SCSR,2012,2015,6,0,1,1,26,22,2,1,2,0,1,2,0,13,1,0,1,0,0,0,0,0,5,1,0,1,1,0,1,3,9,0,0,0,0,0,3,0,1,1,1,0,1,0,42,0,1,57,67,13,18,2,0,3,0,1,0,0
IV_REEF_W,34.4047,-119.8763,Campus Point SMCA,SMCA (No-Take),MPA,SCSR,2012,2016,6,0,1,1,34,4,2,0,3,0,3,3,1,12,0,0,4,4,0,0,0,0,3,1,0,0,0,1,0,6,6,0,0,0,0,0,7,0,0,7,1,0,0,0,28,0,0,72,77,1,23,0,0,1,0,0,0,0
IV_REEF_W,34.4047,-119.8763,Campus Point SMCA,SMCA (No-Take),MPA,SCSR,2012,2017,6,0,0,0,24,13,2,7,5,0,1,1,0,11,0,0,1,9,0,0,7,0,2,4,0,0,1,3,0,2,4,0,0,0,0,1,0,0,1,1,1,0,1,1,6,0,2,93,95,1,4,1,0,0,0,0,0,0
IV_REEF_W,34.4047,-119.8763,Campus Point SMCA,SMCA (No-Take),MPA,SCSR,2012,2018,6,0,1,0,17,1,0,0,16,1,9,7,1,9,1,0,0,0,0,0,12,0,1,4,0,0,1,0,0,1,6,0,0,0,0,0,1,1,9,1,1,0,1,0,22,0,0,78,88,1,11,1,0,4,0,0,0,0
IV_REEF_W,34.4047,-119.8763,Campus Point SMCA,SMCA (No-Take),MPA,SCSR,2012,2019,6,0,0,0,13,22,3,0,6,0,6,0,0,26,0,1,0,0,0,0,4,0,2,7,0,0,0,0,1,0,1,1,0,0,0,0,5,0,1,0,1,0,0,2,57,0,0,43,82,3,8,6,0,1,0,0,0,0
IV_REEF_W,34.4047,-119.8763,Campus Point SMCA,SMCA (No-Take),MPA,SCSR,2012,2020,6,0,0,0,15,8,1,0,12,0,1,0,0,17,0,1,1,0,0,0,12,0,2,8,0,0,1,0,0,0,6,3,0,0,0,4,3,0,3,0,2,0,0,1,51,0,0,49,68,3,26,3,0,0,0,0,0,0
IV_REEF_W,34.4047,-119.8763,Campus Point SMCA,SMCA (No-Take),MPA,SCSR,2012,2021,6,1,1,0,16,9,2,0,8,0,2,5,0,8,0,0,2,1,0,0,11,0,1,13,1,0,3,2,1,1,2,0,0,0,0,0,3,0,3,0,4,1,1,1,6,0,1,93,74,3,22,1,1,10,0,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,1999,6,0,0,0,15,3,2,3,1,0,0,0,1,40,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,0,3,0,0,6,0,0,0,2,1,0,0,0,0,0,1,0,0,99,97,0,2,1,0,0,0,0,12,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2000,6,0,1,1,10,18,17,3,2,0,0,4,0,2,0,0,0,6,0,0,15,0,0,1,0,0,0,0,7,2,3,0,0,0,0,0,0,1,4,0,0,0,0,0,10,0,0,90,86,0,2,11,0,0,0,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2001,6,0,1,1,9,35,5,1,3,0,0,2,0,7,0,0,0,1,0,0,15,0,0,1,0,0,0,1,6,0,3,3,0,1,0,0,0,1,3,0,0,0,0,0,77,0,0,23,36,4,7,53,0,0,0,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2002,6,0,0,0,18,28,15,0,0,0,0,1,0,10,0,0,0,0,0,0,7,0,4,1,0,0,0,1,6,0,1,0,0,0,0,4,1,2,3,0,0,0,0,0,88,0,0,12,27,11,20,43,0,0,5,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2003,6,0,0,0,2,9,24,0,2,13,1,8,0,6,0,0,0,12,0,0,8,0,3,0,0,0,0,4,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,1,7,0,0,93,94,0,0,6,0,0,0,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2004,6,0,1,3,6,10,18,0,2,2,0,6,0,9,0,1,1,3,2,0,9,0,1,0,0,0,9,3,2,2,4,1,0,0,0,0,0,0,2,1,0,0,1,0,28,0,1,71,71,3,8,19,0,0,1,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2005,6,0,1,2,7,5,24,0,6,3,1,7,0,10,0,1,1,1,0,0,12,0,3,4,0,0,2,1,1,3,1,0,0,3,0,0,0,0,2,2,0,0,0,0,2,0,0,98,87,1,6,6,0,4,0,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2006,7,0,2,0,7,5,14,0,1,8,1,8,0,15,0,1,2,4,0,0,7,0,3,4,0,0,0,1,4,4,5,0,0,0,0,1,0,0,3,0,0,0,0,0,16,0,4,80,90,0,1,9,0,0,7,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2007,6,0,0,0,15,0,23,0,2,2,1,8,0,15,0,1,0,0,0,0,16,0,2,4,0,0,0,5,0,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,48,0,13,39,62,0,21,17,0,0,9,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2008,6,0,0,0,20,18,9,0,2,2,0,1,0,13,0,0,3,0,0,0,11,0,2,1,0,0,0,8,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,59,0,0,41,57,2,16,26,0,0,2,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2009,6,1,0,0,28,7,21,0,0,1,0,2,0,11,0,0,1,0,0,0,7,0,4,0,0,0,0,2,3,4,1,0,0,0,0,5,0,0,2,0,0,0,1,1,11,0,6,83,79,1,16,5,0,2,0,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2010,6,0,0,16,4,1,23,0,0,4,1,2,1,5,0,0,1,9,0,0,8,0,1,2,0,0,0,1,1,9,0,0,0,7,0,1,0,3,1,0,0,0,1,0,2,0,1,97,93,2,4,0,0,0,5,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2011,6,0,0,0,19,7,12,0,2,2,2,1,2,19,0,0,0,1,0,0,9,0,2,1,0,0,1,5,4,2,1,0,0,6,0,0,0,0,2,0,0,0,0,1,23,0,11,67,75,1,19,4,0,0,0,0,0,0
JALAMA_N,34.487,-120.5005,Vandenberg SMR,reference,reference,CCSR,0,2012,6,0,1,11,9,2,11,2,2,0,0,4,1,15,0,0,0,0,0,0,14,0,2,0,0,0,0,1,1,5,2,0,0,12,0,3,0,0,3,0,0,0,0,0,6,0,2,93,82,7,10,1,0,0,0,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,1999,4,0,0,0,8,57,1,8,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,1,1,0,0,0,0,0,49,0,0,51,25,23,5,47,0,0,0,0,5,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2000,6,0,1,0,8,12,29,0,1,0,0,3,0,1,0,0,0,3,0,0,11,0,0,3,0,0,1,0,12,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,87,89,0,2,9,0,0,0,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2001,6,0,1,0,10,20,8,0,5,2,1,1,0,5,0,0,0,6,0,0,18,0,1,0,0,0,1,4,3,1,5,2,0,1,0,0,0,3,1,0,0,1,0,0,84,0,0,16,39,7,22,32,0,0,0,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2002,6,0,0,0,20,19,14,0,1,2,1,2,0,6,0,0,0,2,0,0,10,0,3,1,0,0,0,1,5,1,2,0,0,0,0,4,3,1,2,0,0,0,0,0,84,0,1,14,51,4,11,33,0,0,0,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2003,6,0,0,0,11,5,25,0,1,15,1,0,0,6,0,0,1,11,0,0,10,0,1,1,0,0,0,1,4,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,50,0,0,50,90,0,0,10,0,0,3,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2004,6,0,0,0,20,9,12,0,1,3,0,1,1,14,0,0,1,0,0,0,18,0,1,1,0,0,2,3,4,2,3,0,0,0,0,0,0,0,3,1,0,0,0,0,28,0,0,73,84,0,8,9,0,0,1,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2005,6,0,0,0,16,14,12,0,3,15,1,2,0,2,0,0,1,0,0,0,21,0,0,1,0,0,1,0,2,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,44,0,0,56,55,0,4,41,0,6,0,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2006,6,1,2,0,3,11,28,0,1,3,3,6,0,6,0,0,3,1,0,0,11,0,1,2,0,0,0,6,1,4,1,0,0,0,0,0,0,1,4,0,0,0,1,0,35,0,0,65,88,0,5,7,0,0,1,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2007,6,0,0,0,9,6,26,0,1,8,2,6,0,3,0,0,1,0,0,0,16,0,1,3,0,0,0,8,0,4,1,0,0,2,0,0,0,0,3,0,0,0,0,0,69,0,1,30,58,0,3,38,0,0,11,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2008,6,0,0,0,6,32,17,0,1,0,1,0,0,10,0,0,3,1,0,0,6,0,3,5,0,0,0,8,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,2,76,0,0,24,65,1,0,34,0,0,0,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2009,6,0,0,0,20,16,19,1,0,0,1,2,0,12,0,0,3,1,0,0,8,0,1,0,0,0,0,4,2,4,2,0,0,0,0,1,1,0,0,1,0,0,0,1,26,0,0,74,83,1,4,12,0,0,0,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2010,6,0,1,8,4,13,25,1,1,8,1,0,0,5,0,0,0,18,0,0,2,0,0,0,0,0,0,3,0,5,0,0,0,6,0,0,0,0,1,0,0,0,0,0,18,0,0,82,93,0,3,3,0,1,2,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2011,6,0,1,8,23,7,8,0,1,4,4,1,0,23,0,0,1,0,0,0,4,0,3,0,0,0,0,1,1,5,1,0,0,1,0,0,1,1,1,1,0,0,0,0,60,0,0,40,86,1,8,6,0,0,2,0,0,0
JALAMA_S,34.4808,-120.4945,Vandenberg SMR,reference,reference,CCSR,0,2012,6,0,0,6,12,13,13,5,0,3,2,2,2,12,0,0,1,0,0,0,6,0,4,1,0,0,0,8,1,4,1,0,0,0,0,1,3,0,1,0,0,0,0,0,46,0,0,54,81,2,5,12,0,0,1,0,0,0
LEO_CARRILLO,34.0376,-118.922,Point Dume SMCA,reference,reference,SCSR,0,2010,6,1,0,1,12,4,5,0,19,1,0,1,0,11,0,2,0,0,1,0,13,0,3,1,1,0,0,0,0,1,6,0,0,0,0,10,1,1,6,0,0,0,0,0,18,0,3,79,51,27,12,10,0,3,0,1,0,0
LEO_CARRILLO,34.0376,-118.922,Point Dume SMCA,reference,reference,SCSR,0,2011,6,0,0,0,2,6,18,1,8,3,0,2,1,5,0,4,2,0,1,0,11,0,2,2,3,0,3,2,0,10,4,0,0,0,0,4,1,1,5,0,0,0,0,0,22,0,4,74,71,11,2,16,0,0,0,0,0,0
LEO_CARRILLO,34.0376,-118.922,Point Dume SMCA,reference,reference,SCSR,0,2012,6,0,1,1,2,4,11,2,5,2,1,4,2,11,0,9,0,0,3,0,14,0,1,0,1,0,0,1,0,11,5,0,0,1,0,3,0,0,7,1,0,0,0,0,2,0,13,86,65,13,7,15,0,2,0,0,0,0
LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA,SCSR,2012,2010,6,2,0,0,18,9,4,7,11,1,0,2,0,16,0,1,1,1,1,0,7,0,2,2,0,0,1,0,4,2,3,0,0,1,0,0,0,1,4,0,0,0,0,3,16,0,1,84,47,19,27,6,0,1,0,0,0,0
LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA,SCSR,2012,2011,6,0,0,0,16,14,9,1,7,0,0,1,2,12,0,1,2,0,0,0,9,1,0,9,1,2,0,1,0,1,2,0,0,2,0,0,4,0,1,0,0,0,1,2,15,0,1,84,57,16,14,13,0,1,0,0,0,0
LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA,SCSR,2012,2012,6,0,1,0,6,24,1,4,2,1,3,6,1,12,0,2,0,0,3,0,12,0,0,2,1,0,1,1,0,6,4,0,0,3,0,0,0,0,4,0,0,0,1,2,13,0,17,71,55,3,9,32,1,2,1,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,1999,6,0,7,0,19,11,1,1,10,0,0,0,2,18,0,0,0,0,0,0,4,1,0,6,0,0,2,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,13,12,19,56,74,3,18,5,0,0,0,0,3,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2000,11,0,2,0,20,4,1,2,8,0,0,2,17,12,0,5,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,8,0,21,71,95,1,5,0,0,0,0,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2001,12,0,3,1,10,4,1,0,6,6,0,0,16,19,1,4,0,0,0,0,1,0,1,1,0,0,3,6,0,0,0,2,0,0,0,7,3,0,1,0,0,0,0,1,14,0,9,77,82,4,10,4,0,0,0,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2002,6,1,1,1,12,0,1,0,6,6,1,0,9,25,0,1,0,0,3,1,1,0,1,0,0,1,5,12,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,32,23,16,29,62,1,37,0,0,0,0,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2007,4,4,3,0,3,3,9,0,21,3,0,1,6,17,1,0,0,0,0,2,6,0,0,4,1,0,0,0,0,0,3,0,0,0,0,1,12,0,1,0,0,0,1,0,28,2,5,66,67,2,19,13,0,0,3,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2008,4,1,1,0,3,0,16,0,17,1,0,2,2,10,0,5,2,0,3,0,6,0,6,1,0,1,1,1,10,5,3,0,0,0,0,0,0,1,3,0,0,0,0,2,0,2,23,76,93,3,4,0,0,0,18,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2009,4,0,5,0,7,3,17,4,8,0,0,1,2,17,1,3,0,0,0,0,3,0,2,0,0,0,1,4,3,4,0,0,0,0,0,1,2,0,1,0,0,1,0,11,0,0,10,90,89,2,7,2,0,0,3,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2010,4,3,1,1,6,2,8,1,5,2,2,2,11,24,2,1,0,0,3,0,7,0,1,3,1,1,0,3,1,8,1,0,0,0,0,0,1,0,1,0,0,0,0,3,8,2,9,82,87,4,7,3,0,0,7,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2011,4,0,1,2,8,3,10,4,5,2,0,2,4,28,0,2,0,2,3,0,1,0,1,0,0,0,3,7,0,8,1,0,0,0,0,0,2,1,3,0,0,0,0,0,1,8,9,82,86,6,8,0,0,0,3,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2012,4,2,1,11,2,3,12,8,1,0,0,1,12,8,2,3,0,3,2,0,0,0,2,2,0,1,0,2,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,5,87,78,8,10,3,0,0,6,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2014,4,1,1,0,3,3,10,6,3,0,0,0,13,12,0,0,1,0,1,0,0,0,0,3,0,1,0,1,1,31,3,0,0,0,0,3,3,0,3,0,0,0,0,0,3,2,31,64,78,8,8,5,0,0,15,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2015,4,0,0,0,5,1,29,0,0,1,0,0,12,16,0,3,0,0,1,0,0,0,1,7,0,0,0,5,0,12,3,0,0,0,0,1,2,0,3,0,0,0,0,0,0,7,23,69,93,0,4,3,0,0,6,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2016,4,0,0,0,2,5,18,0,32,0,0,1,3,9,1,0,0,0,0,0,0,0,3,3,0,0,1,1,1,12,4,0,0,0,0,0,2,0,2,1,0,0,1,0,5,0,13,82,88,3,7,2,0,0,16,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2017,4,0,0,0,7,0,14,1,23,2,0,1,1,8,0,0,1,3,2,0,3,0,1,3,0,1,3,1,0,19,3,0,0,0,0,0,1,0,0,2,0,0,0,0,4,6,17,73,92,2,6,1,0,0,23,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2018,4,3,2,0,1,3,15,0,31,0,0,2,2,13,0,0,0,0,9,0,1,0,2,1,0,0,1,2,0,3,2,0,0,0,1,0,1,0,1,3,1,0,0,0,0,3,25,73,94,4,2,0,3,2,3,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2019,4,2,2,0,0,0,13,0,15,3,0,2,2,16,1,2,0,0,5,0,6,0,5,4,1,0,8,0,0,1,2,0,0,0,0,2,3,0,6,0,0,0,1,1,3,2,25,71,93,1,3,4,1,2,10,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2020,4,0,0,0,2,0,22,0,11,2,0,1,3,14,1,3,0,0,4,0,8,0,3,3,0,0,3,1,4,8,4,0,0,0,1,0,1,0,1,0,0,0,1,0,3,8,5,84,85,8,6,2,0,0,15,0,0,0
"NAPLES_CEN",34.4219,-119.9515,Naples SMCA,SMCA,MPA,SCSR,2012,2021,4,0,2,0,3,1,17,0,17,4,0,1,3,14,2,2,1,0,8,0,2,0,1,1,0,3,0,1,1,11,1,0,0,0,0,0,2,0,1,3,1,0,0,1,6,0,7,88,88,7,5,1,0,1,17,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,1999,4,0,7,0,11,12,1,0,7,0,0,0,14,19,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10,2,18,70,72,5,6,17,0,0,0,0,6,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2002,6,0,2,0,7,2,5,1,4,8,0,0,16,18,0,5,0,0,1,1,1,0,2,1,0,0,2,10,0,1,0,0,0,0,0,5,7,0,1,0,0,0,0,0,6,13,24,57,93,1,4,2,0,0,0,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2007,4,5,0,0,13,1,15,0,17,0,1,1,2,13,0,2,1,0,7,0,1,0,1,0,0,0,0,1,1,10,3,0,0,0,0,2,1,1,1,0,0,0,0,1,33,0,7,59,63,5,30,2,0,0,8,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2008,4,3,3,0,3,7,12,0,10,0,4,0,7,15,2,2,0,0,6,0,2,0,6,0,0,0,0,3,4,8,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,11,22,67,78,2,18,3,1,0,24,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2009,4,1,1,0,8,2,14,18,12,0,2,1,3,8,2,2,0,1,5,0,1,0,3,0,0,0,1,2,1,8,2,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,13,87,83,3,10,3,0,0,1,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2010,4,4,1,0,23,10,11,3,7,0,2,0,0,15,1,3,1,0,1,0,3,0,0,4,0,0,3,0,3,3,2,0,0,0,0,0,1,1,0,0,0,0,0,1,22,0,0,78,67,10,22,2,1,2,7,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2011,4,0,1,2,9,2,25,17,4,0,0,0,2,6,0,3,0,0,13,0,2,0,1,0,0,0,0,0,3,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,1,6,78,81,5,13,2,0,0,2,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2012,4,0,0,7,11,8,7,34,0,0,0,0,0,9,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,67,39,25,28,8,0,0,3,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2014,4,0,0,2,17,3,11,25,1,0,0,0,2,8,0,1,0,0,0,0,0,0,2,0,0,1,0,0,3,20,2,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2,8,55,70,1,28,2,0,1,10,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2015,4,0,0,0,12,7,10,11,3,2,0,1,0,14,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,16,6,0,0,0,0,0,3,0,0,0,0,0,0,0,59,0,2,39,27,13,49,11,0,0,38,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2016,4,0,1,0,6,1,28,1,14,0,2,2,2,5,1,4,0,1,0,1,2,0,3,1,0,0,2,2,3,11,5,0,0,0,0,0,3,2,0,0,0,0,2,0,0,15,30,55,86,7,7,1,0,0,13,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2017,4,2,0,0,12,6,17,3,7,0,2,3,2,11,1,2,1,0,1,0,1,0,0,2,0,0,8,3,3,15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,20,0,11,69,80,3,13,5,1,2,16,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2018,4,3,0,0,12,11,22,11,7,0,1,1,1,5,7,2,0,0,2,0,1,0,2,0,0,0,0,4,1,6,3,0,0,0,0,0,1,0,1,0,0,0,0,0,12,0,16,73,93,2,6,0,0,0,14,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2019,4,2,1,0,20,15,15,0,10,0,0,0,0,8,3,0,0,0,1,0,1,0,2,5,0,0,1,0,3,8,0,0,0,0,0,1,2,0,0,0,0,0,0,3,32,0,0,68,67,14,13,6,0,0,32,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2020,4,0,2,0,5,11,23,0,4,0,1,1,2,21,2,0,0,0,1,0,7,0,7,5,0,0,0,0,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,19,74,64,20,10,6,0,0,37,0,0,0
"NAPLES_E",34.4233,-119.951,Naples SMCA,SMCA,MPA,SCSR,2012,2021,4,2,2,0,23,5,18,0,13,0,2,1,0,12,0,0,0,0,0,1,2,0,3,5,0,0,3,1,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,3,83,68,12,18,2,1,1,33,0,0,0
"NAPLES_W",34.4246,-119.9553,Naples SMCA,SMCA,MPA,SCSR,2012,2007,4,0,4,0,17,13,0,0,4,0,0,1,10,22,2,5,0,0,0,0,4,0,0,0,1,0,2,1,0,2,0,0,0,0,0,4,3,0,2,0,0,0,1,3,45,1,2,52,74,2,9,15,0,0,0,0,0,0
"NAPLES_W",34.4246,-119.9553,Naples SMCA,SMCA,MPA,SCSR,2012,2008,4,1,1,0,19,1,2,0,4,2,2,1,13,29,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,3,0,3,0,0,0,1,8,0,1,15,84,93,2,5,0,1,0,0,0,0,0
"NAPLES_W",34.4246,-119.9553,Naples SMCA,SMCA,MPA,SCSR,2012,2009,4,0,1,0,5,3,6,8,5,1,0,0,5,10,2,1,0,19,10,0,2,0,1,0,0,0,2,0,2,4,3,2,0,0,3,2,1,0,2,0,0,0,0,3,0,7,13,80,93,3,3,2,0,2,0,0,0,0
"NAPLES_W",34.4246,-119.9553,Naples SMCA,SMCA,MPA,SCSR,2012,2010,4,2,2,0,6,2,3,0,16,1,1,2,7,8,14,3,0,0,7,0,6,0,1,0,2,0,3,0,4,2,3,0,0,0,0,0,2,2,3,0,0,0,1,2,2,11,19,68,97,0,2,2,0,3,0,0,0,0
"NAPLES_W",34.4246,-119.9553,Naples SMCA,SMCA,MPA,SCSR,2012,2011,4,0,0,0,17,8,11,10,3,0,0,0,2,21,4,0,3,2,4,0,2,0,1,0,0,0,2,1,0,6,1,0,0,0,0,0,2,0,0,0,0,0,1,0,18,9,6,68,69,6,18,7,1,1,0,4,0,0
