SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,fishtrans,fish_CPUN,fish_GNIG,fish_HRUB,fish_HSEM,fish_OCAL,fish_OYT,fish_SMYS,fish_EJAC,fish_KGB,fish_PCLA,fish_SPUL,fish_BFRE,fish_MCAL,fish_OPIC,fish_PCLAYOY,fish_HROS,fish_RTOX,fish_RVAC,fish_STRE,fish_STREYOY,fish_SATR,fish_CPUNYOY,fish_OCALYOY,fish_SCAR,fish_CPRI,fish_ELAT,fish_SCAU,fish_SCHR,fish_HROSYOY,fish_HCAR,fish_ATHE,fish_SMAR,fish_SPULYOY,fish_PFUR,fish_OYB,fish_SMYSYOY,fish_SDALYOY,fish_SMINYOY,fish_HRUBYOY,fish_BFREYOY,fish_RFYOY,fish_EJACYOY,fish_SPAUYOY,fish_SPAU,fish_AFLA,fish_CAGGYOY,fish_MCALYOY,fish_OELO,fish_HDEC,fish_PNEB,fish_SHOPYOY,fish_SSAXYOY,fish_SSEMYOY,fish_SROSYOY,fish_SMIN,fish_SAUR,fish_SMEL,fish_RNIC,fish_SPINYOY,fish_HCARYOY,fish_ELATYOY,fish_SAURYOY,fish_HDECYOY,fish_PNEBYOY,fish_SENTYOY,fish_SMARYOY,fish_PFURYOY,fish_AOCEYOY,fish_OPICYOY,fish_SNEBYOY,fish_PCALYOY,fish_CVIOYOY,fish_PCOEYOY,fish_SDIPYOY,fish_RVACYOY,fish_RTOXYOY,fish_SRUBYOY,fish_HLAGYOY,fish_HANAYOY,fish_PNOTYOY,fish_EMBIYOY
HOPKINS_DC,36.6236,-121.9042,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2021,12,0,0.166667,0,0,6.25,0.666667,15.58333,0.416667,0,0,0.25,0,0,0.333333,0,0,0.416667,0,0,0,0.583333,0,0,0.25,0,1.583333,0,0.25,0,0.083333,0,0.25,0,0,12.75,17.41667,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.25,0,0,0,0,0,0,0,0.083333,1.916667,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_DC,36.6236,-121.9042,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2022,12,0,0,0,0,2.083333,0.083333,3.833333,0.25,0,0,0.5,0,0,0.333333,0,0,0,0,0,0,0.5,0,0,0.083333,0,1,0,0.666667,0,0,0,0.083333,0,0,1.333333,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,1999,8,0,0,0,0,23.625,0.75,1.375,2.5,0.125,0,0.125,0.125,0,1.375,0,0,0.25,0,0,0,2.5,0,0,0,0,3,0,0.25,0,1,0,0,0,0,26.625,21.25,0,0,0,0,0,0,0.25,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2000,8,0.5,0,0,0,24.5,0.75,4.5,2.125,0.375,0,0.125,0,0,0.625,0,0,0.25,0,0,0,3.75,0,0,0.125,0,8.125,0,0.5,0,0.25,0,0.125,0,0,0.125,9.25,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2001,8,0,0,0,0,0.125,4.75,6.5,1.75,1.625,0,0,1.625,0,2.625,0,0,0.625,0,0.25,0,2.25,0,0,1,0,1,0,0.125,0,0.75,0,0.375,0,0,1.625,2.5,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0.625,0,0,0,0,0,0,0,0.125,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2002,12,0,0,0,0,12.16667,0.583333,14.83333,1.25,25.83333,0,0,0.083333,0,2,0,0,0,0,0,0,3.75,0,0,0.333333,0,1.5,0.25,0.75,0,0.166667,0,0,0,0,11.66667,22.58333,0,0,0,1.25,0,0,0.083333,0.166667,0,0,0,0.083333,0.833333,0,0,0,0,0,0,0,0.166667,10.66667,1.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2003,12,0,0.083333,0,0,7.833333,0.25,4.083333,0.666667,11.83333,0,0.166667,0.166667,0,0.25,0,0,0.083333,0,0.166667,0,2.5,0,0,0.5,0,1,0.166667,0.5,0,0.083333,0,0.166667,0,0,8.75,12.25,0,0,0,0.083333,0,0,0,0,0,0,0,0.083333,0.166667,0,0,0,0,0,0,0,0.166667,3.833333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2004,12,0,0.166667,0,0,8.25,0.583333,11.66667,1.333333,2.416667,0,0,0.083333,0,2.25,0,0,0.083333,0,0,0,7.083333,0,0,0.333333,0,3.083333,0,2.5,0,0.833333,0,0,0,0,27.25,28.08333,0,0,0,0,0,0,0.333333,0,0.083333,0,0,0,0.333333,0,0,0,0,0,0,0,0.083333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2005,12,0.166667,0,0,0,4.75,0.333333,5.833333,1.75,16.33333,0.333333,0.083333,6.166667,0,1,0,0,0.166667,0,0,0,2.5,0,0,0.166667,0,1.583333,0.083333,0.833333,0,0,0,0.166667,0,0,0.083333,0,0,0,0,1.083333,0,0,0,0,6.75,0,0,0.083333,0.583333,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2006,12,0,0,0,0,0.166667,0.333333,6,0.75,0.083333,0.083333,0,0.166667,0,0.666667,0,0,0,0,0.25,0,1.333333,0,0,0,0,2.666667,0,1.583333,0,0.666667,0,0.083333,0,0,0,0.083333,0,0,0,0,0,0,0,0,0.833333,0,0,0.083333,0.333333,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2007,12,0,0.083333,0,0,0,0,0.166667,0.583333,0.166667,0,0,0,0,0.5,0,0,0,0,0,0,0.583333,0,0.083333,0.083333,0,0.75,0,0.25,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2008,12,0,0,0,0,0.333333,0,0.583333,0.25,0.416667,0,0,0.25,0,1.75,0,0,0,0,0.083333,0,0.833333,0,0,0,0,1.416667,0,0.833333,0,0.083333,0,0,0,0,8.25,0.416667,0,0,0,0.083333,0,0,0.333333,0,9.666667,0,0,0,0.666667,0,0,0,0,0,0,0,0,0.416667,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2009,12,0,0,0,0,0.083333,0.916667,1.75,0.75,2.166667,0,0,0.166667,0,0.5,0,0,0,0,0,0,1.666667,0,0,0,0,1.333333,0.083333,0.5,0,0.25,0,0.083333,0,0,2,2.333333,0,0.5,0,0,0,0,0,0,0,0,0,0.083333,0.333333,0,0,0,0,0,0,0,0.166667,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2010,12,0,0,0,0,3.083333,0.583333,1.75,1,72,0,0,0.25,0,2.75,0,0,0,0,0,0,2.333333,0,0,0.083333,0,4.083333,0,0.5,0,0.166667,0,0,0,0,80.83333,28.16667,0,0,0,0,0,0,0.666667,0.166667,1,0,0,0,0.333333,0,0,0,0,0,0,0,0,1.75,0.666667,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2011,12,0,0,0,0,0.75,0.416667,6.833333,0,0.333333,0,0.166667,0,0,1.5,0,0,0,0,0.166667,0,2.666667,0,0,0.916667,0,3.166667,0.25,1.75,0,0,0,0.5,0,0,11.16667,4.75,0,0,0,0,0,0,0.083333,0,0,0,0,0,0.583333,0,0,0,0,0,0,0,0.333333,1.166667,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2012,12,0,0,0,0,0,0.333333,3.083333,0.083333,0.166667,0.083333,0,0,0,1.083333,0,0,0,0,0,0,1.833333,0,0,0,0,1.5,0,0.5,0,0,0,0.166667,0,0,1.166667,6.25,0,0,0,0,0,0,0.083333,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0.166667,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2013,12,0,0.083333,0,0,0.833333,35.16667,5,1.083333,0.166667,0,0,0,0,2.833333,0,0,0,0,0,0,1.833333,0,0,0,0,3.583333,0,0.416667,0,0.333333,0,0.083333,0,0,7.75,73.5,0,0,0,0,0,0,0,0.333333,0,0,0,0.083333,1.5,0,0,1.166667,0.416667,0,0,0,0.083333,0.333333,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2014,12,0,0,0,0,5,0.5,5.083333,1.166667,1.083333,0.083333,0,4.916667,0,3.583333,0,0,0,0,0,0,1.583333,0,0,0.083333,0,1.916667,0.166667,0.833333,0,0.5,0,0.083333,0,0,6.916667,25.75,0,0,0,0.166667,0,0,1.166667,0.75,0.083333,0,0,0,0.25,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2015,12,0,0,0,0,18.33333,0.166667,3.666667,0,14.41667,0,0,3,0,3.916667,0,0,0,0,0,0,0.75,0,1.583333,0,0,1.75,0.25,0.416667,0,0.416667,0,0.083333,0,0,1.75,10.66667,0,0,0,0,0,0,0,0,1.5,0,0,0.083333,0.583333,0,0,0,0,0,0,0,0,1.083333,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2016,12,0,0,0,0,2.5,1,3.666667,0.833333,27.58333,0,0,0,0,0.75,0,0,0,0,0,0,1.833333,0,0,0.166667,0,0.583333,0.083333,0.5,0,0.25,0,0.083333,0,0,16.66667,11.75,0,0,0,0,0,0,1.5,0.666667,0,0,0,0.083333,0.333333,0,0,0,0,0,0,0,0.083333,0.25,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2017,12,0,0,0,0,23.66667,0,2.416667,0.333333,1.833333,0,0,0,0,0.416667,0,0,0,0,0,0,0.583333,0,0,0,0,0.333333,0,0.75,0,0.916667,0,0,0,0,0.25,3.333333,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.083333,0,0,0,0,0,0,0,0,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2018,12,0,0,0,0,16.91667,0.25,4.25,0.333333,0.5,0,0,0,0,1.583333,0,0,0,0,0.166667,0,3,0,0,0.166667,0,0.833333,0.333333,0.583333,0,0.333333,0,0.083333,0,0,2.25,8.166667,0.083333,0,0,0,0,0,0,0,0.5,0,0,0,0.166667,0,0,0,0,0,0,0,0,1.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2019,12,0,0,0,0,9.5,0.833333,4.333333,0.416667,0,0.166667,0.333333,0,0,1,0,0,0,0,0,0,1.666667,0,0,0,0,1.75,0.416667,0.833333,0,0.166667,0,0.166667,0,0,0.083333,2.5,0,0.083333,0,0,0,0,0,0,0.833333,0,0,0,0.083333,0,0,0,0,0,0,0,0.083333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2020,12,0,0,0,0,9.666667,0.583333,0.666667,1.166667,0.583333,0,0,0.75,0,0.333333,0,0,0,0,0,0,0.5,0,0,0,0,1.25,0.166667,0.083333,0,0.333333,0,0.083333,0,0,2.75,18.58333,0,0.083333,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2021,12,0,0.833333,0,0,4.083333,0.333333,2.75,1.583333,0.333333,0.333333,0.166667,0,0,1.25,0,0,0.416667,0,0,0,1,0,0,0,0,2.083333,0,0.166667,0,2.5,0,0,0,0,26.08333,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPKINS_UC,36.6216,-121.9008,Lovers Point - Julia Platt SMR,SMR,MPA,CCSR,1984,2022,12,0,0,0,0,11.16667,4.25,1.833333,0.416667,0,0,0,1.75,0,1.166667,0,0,0,0,0.083333,0,0.833333,0,0,0.083333,0,0.833333,0,0.166667,0,0,0,0.083333,0,0,1.5,11.33333,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2010,12,0.083333,0,0.083333,0,6.333333,0,0,1,0,1.166667,0.25,1,0,1.25,0,0,0,0.25,0,0,0.083333,0,0,0,0,0,0,0,0,0.833333,0.333333,0,0,1.666667,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.583333,0,0,0,0,0,0.25,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2011,12,0,0,0,0,5.583333,0,0,0.416667,0,1.25,0,1,0,0.916667,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0.083333,0,0,0,0,0,0.166667,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2012,12,0,0,0,0,1.833333,0,0,0.333333,0,1.166667,0.083333,0.166667,0,1.416667,0,0,2.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,5.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2013,12,0,0,0,0,0.333333,0.083333,0.083333,0,0,0.25,0.416667,0,0,0.916667,0,0,0.083333,0,0,0,0.166667,0,0,0,0,0,0.083333,0,0,0.083333,0,0,0,0,0.166667,0.416667,0,1.583333,0,0,0,0,0,0,0,0,0,0.166667,0,0.666667,0,0,0,0,0.166667,0.666667,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2014,12,0,0,0,0,1.833333,0.166667,0.166667,1.5,0,1.416667,0.333333,0,0,0.25,1.083333,0,0,0.166667,0,0,0,0.25,0,0,0,0,0,0,0.416667,0.083333,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,6.583333,0,0,0,0,0,0.083333,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2015,12,0,0,0,1.5,5.916667,0,0,0,0,4.916667,0.583333,0,0,0,0.75,0,0,0,0,0,0.083333,0.083333,3,0,0,0,0,0,0.083333,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2016,12,1.416667,0,0.083333,5.25,9.416667,0.083333,0,0.5,0,5,1.416667,0,0,0,0.916667,0,0,0.083333,0,0,0.083333,0,0,0,0,0,0,0,0.583333,0.083333,0,0,0,0.166667,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2017,12,0.333333,0,0,1.083333,1.666667,0,0,0,0.166667,2.833333,1.083333,0.333333,0,0.166667,0,0.083333,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0.083333,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2018,12,1.5,0.166667,0.25,0.916667,0,0,0,0,0,6.166667,2.083333,0,0,0,0,0,3.75,1.333333,0,0,0.166667,0,0,0,0.083333,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.916667,0,0,0,0,0,0.083333,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2019,12,0.25,0.25,0,0.333333,0,0,0,0,0,4.916667,1.75,0,0,0.5,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2020,12,0.833333,0,0.083333,0,0.083333,0,0,0.083333,0,4.916667,1.083333,0,0,0.083333,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2021,12,0.083333,0,0,0,0,0,0,0.916667,0,4.083333,0.5,0,0,0,0,0.166667,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,4.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_E,34.3895,-119.5448,Campus Point SMCA,reference,reference,SCSR,0,2022,12,0.166667,0,0.25,0,0,0.083333,0,0,0,0.083333,0.083333,0.166667,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.666667,0,0,0,0,0.083333,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2010,12,3.166667,0,0.083333,0,0,0.083333,0,0.666667,0,0.916667,1,0.5,0,1.166667,0,0,0.416667,0.083333,0,0,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.166667,0,0,0,0,0,0,0.083333,0,0,0,0,0.083333,0,0.166667,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2011,12,1.583333,0.083333,0,0,8.583333,0,0.333333,1.083333,0,3,0.833333,0,0,1,0,0,0.916667,0.083333,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.083333,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2012,12,1.75,0,0.083333,0,2.083333,0.166667,0,0.416667,0.083333,1.333333,1.166667,4.083333,0,0.75,0,0.083333,0.75,0.583333,0,0,0.166667,0,0,0.083333,0,0,0.083333,0.166667,0.083333,0.25,0,0.083333,0,0.166667,0,0.333333,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.083333,0,0,0,0,0,0.75,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2013,12,0.833333,0.083333,0,0,8.333333,0.333333,1.25,0.666667,0,1.833333,0.5,7.25,0,1.333333,0,0.083333,0.166667,0.5,0,0,0.083333,0,0,0,0,0,0,0,0,0.5,0,0,0,14.91667,0.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2014,12,2.416667,0.833333,0.083333,0,6.083333,0,0.583333,0.666667,0,7.833333,0.916667,3.083333,0,0.166667,6.166667,0.416667,0.083333,0.583333,0,0,0.166667,0.416667,0,0,0,0,0.083333,0,0.666667,0.583333,0.666667,0,0,0.25,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2015,12,19.75,0,0.083333,1.916667,8.666667,0.416667,0,0.583333,0,18.75,2,0,0.916667,0,2.75,0,0,0.166667,0,0,0,7.666667,13.08333,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2016,12,9.166667,1.25,0.416667,7.083333,5.5,0,0,1.25,0,11.5,3.416667,0,0,0.166667,0,0,0,0.25,0,0,0.166667,0,0,0.083333,0,0,0,0,0.083333,0,0.5,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2017,12,3.166667,0.083333,0.416667,5.583333,11.08333,0,0,0.25,0,15.25,3.166667,0,0,0.166667,0,0,0.333333,0,0,0,0.083333,0,0,0,0.166667,0,0,0,0,0.25,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2018,12,2.75,0.166667,0.916667,1.583333,2.166667,0,0,0.083333,0,12.25,2.666667,0,0.083333,0,0,0,0,0.416667,0,0,0,0,0,0,0.083333,0,0,0,0,0.166667,0.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.916667,0,0,0,0,0,0.083333,0,0,0,0,0,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2019,12,1,0.166667,0.5,0.583333,0,0,0,0.083333,0,8.583333,1,0,0,0.083333,0.083333,0,0.25,0.916667,0,0,0,0,0,0,0.083333,0,0,0,0,4.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HORSESHOE_REEF_W,34.3917,-119.5577,Campus Point SMCA,reference,reference,SCSR,0,2020,12,1.333333,0.083333,0.333333,0.166667,0.083333,0,0,0,0,6.416667,0.75,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
